gamma,self_value,edge_value,diagonal_value,edge_excess,diagonal_excess,analytic_regime,numerical_policy_00_10_01_11,analytic_numerical_max_error
0.96,2.847658144859052,3.7337518190646897,4.080359767239697,0.8860936742056378,1.2327016223806453,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.7763568394002505e-14
0.962,2.8608294943888986,3.7521179736021204,4.101769215304481,0.8912884792132219,1.2409397209155824,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.3092638912203256e-14
0.964,2.8741303883196756,3.770661694340167,4.123388571815574,0.8965313060204916,1.2492581834958982,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.7763568394002505e-14
0.966,2.8875627340103223,3.7893856010539713,4.145220934602134,0.901822867043649,1.2576582005918113,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.220446049250313e-14
0.968,2.901128476500936,3.808292365252906,4.167269462681808,0.90716388875197,1.2661409861808717,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9539925233402755e-14
0.97,2.9148295994477387,3.8273847114643065,4.189537377779049,0.9125551120165678,1.2747077783313108,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.398081733190338e-14
0.972,2.928668126086008,3.8466654185555997,4.212027965888849,0.9179972924695918,1.283359839802841,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9539925233402755e-14
0.974,2.942646120221972,3.8661373210962005,4.234744578887506,0.9234912008742286,1.2920984586655342,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.865174681370263e-14
0.976,2.9567656872546824,3.88580331076057,4.257690636192072,0.9290376235058875,1.3009249489373893,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.1316282072803006e-14
0.978,2.9710289752289394,3.9056663377739027,4.280869626470227,0.9346373625449633,1.3098406512412875,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.5757174171303632e-14
0.98,2.9854381759203505,3.9257294124019433,4.304285109402338,0.9402912364815927,1.3188469334819874,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.398081733190338e-14
0.982,2.9999955259537017,3.945995606486535,4.327940717497613,0.9460000805328335,1.3279451915439116,SIC/move/retry-Y,SIC/X/Z/retry-Y,1.9539925233402755e-14
0.984,3.014703307955829,3.966468055028536,4.351840157966279,0.9517647470727066,1.3371368500104501,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.4868995751603507e-14
0.986,3.0295638517442254,3.987149957819806,4.3759872146497925,0.9575861060755808,1.346423362905567,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.1316282072803006e-14
0.988,3.0445795355527006,4.008044581126068,4.400385750011229,0.9634650455733675,1.3558062144585286,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.7533531010703882e-14
0.99,3.0597527872954444,4.02915525942249,4.425039707188017,0.9694024721270456,1.365286919892573,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.3092638912203256e-14
0.992,3.0750860858708986,4.050485397183931,4.4499531121093465,0.9753993113130326,1.374867026238448,SIC/move/retry-Y,SIC/X/Z/retry-Y,3.019806626980426e-14
0.994,3.090581962506907,4.072038470731865,4.475130075680576,0.9814565082249582,1.3845481131736688,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.5757174171303632e-14
0.996,3.10624300214869,4.0938180301400955,4.500574796037218,0.9875750279914053,1.3943317938885276,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.398081733190338e-14
0.998,3.1220718448912215,4.1158277012014395,4.526291560870999,0.993755856310218,1.4042197159797776,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.930988785010413e-14
1.0,3.1380711874576974,4.138071187457697,4.552284749830792,1.0,1.414213562373095,SIC/move/retry-Y,SIC/X/Z/retry-Y,2.398081733190338e-14
