run_id,environment,initial_state,backend,seed,phase,goal_id,goal_name,episodes,success_rate,mean_steps_success,mean_reward
qutrit-mub__two__gru__seed1,qutrit-mub,two,gru,1,evaluation,-1,OVERALL,800,0.67625,5.67467652495379,7.056025
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,training,0,Z0,54,0.8333333333333334,6.2444444444444445,8.264629629629631
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,training,1,Z1,55,0.7636363636363637,6.595238095238095,7.558181818181821
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,training,2,Z2,47,0.9148936170212766,1.8837209302325582,9.128085106382978
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,training,3,F0,46,0.8043478260869565,4.243243243243243,7.988043478260869
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,training,4,F1,58,0.8793103448275862,5.078431372549019,8.739137931034483
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,training,5,Z0_F0,51,0.6666666666666666,8.588235294117647,7.457254901960783
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,training,6,F0_Z0,41,0.12195121951219512,9.6,1.397560975609756
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,training,7,Z0_F0_P0,48,0.041666666666666664,13.0,1.5935416666666666
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,training,-1,OVERALL,400,0.6475,5.486486486486487,6.698600000000002
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,evaluation,0,Z0,100,0.96,6.083333333333333,9.545200000000001
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,evaluation,1,Z1,100,0.95,5.4,9.450700000000001
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,evaluation,2,Z2,100,1.0,1.0,10.0
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,evaluation,3,F0,100,0.96,4.375,9.5616
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,evaluation,4,F1,100,0.95,3.4210526315789473,9.469500000000002
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,evaluation,5,Z0_F0,100,0.72,8.5,8.013
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,evaluation,6,F0_Z0,100,0.0,nan,-0.15
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,evaluation,7,Z0_F0_P0,100,0.0,nan,1.5872
qutrit-mub__two__multi-gru__seed0,qutrit-mub,two,multi-gru,0,evaluation,-1,OVERALL,800,0.6925,4.610108303249097,7.18465
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,training,0,Z0,49,0.8367346938775511,7.195121951219512,8.291020408163266
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,training,1,Z1,48,0.75,6.777777777777778,7.4191666666666665
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,training,2,Z2,56,0.9821428571428571,1.509090909090909,9.813749999999999
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,training,3,F0,52,0.9038461538461539,5.085106382978723,8.987115384615386
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,training,4,F1,55,0.9454545454545454,5.25,9.40618181818182
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,training,5,Z0_F0,51,0.5490196078431373,9.714285714285714,6.246078431372548
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,training,6,F0_Z0,45,0.6,6.888888888888889,6.78
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,training,7,Z0_F0_P0,44,0.06818181818181818,11.666666666666666,2.0956818181818186
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,training,-1,OVERALL,400,0.7225,5.629757785467128,7.531200000000001
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,evaluation,0,Z0,100,0.46,5.239130434782608,4.499500000000001
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,evaluation,1,Z1,100,0.89,7.123595505617978,8.829
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,evaluation,2,Z2,100,1.0,1.0,10.0
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,evaluation,3,F0,100,0.93,5.225806451612903,9.2502
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,evaluation,4,F1,100,0.95,4.757894736842105,9.4568
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,evaluation,5,Z0_F0,100,0.77,8.415584415584416,8.567900000000002
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,evaluation,6,F0_Z0,100,0.71,8.619718309859154,7.9315999999999995
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,evaluation,7,Z0_F0_P0,100,0.0,nan,1.5064
qutrit-mub__two__multi-gru__seed1,qutrit-mub,two,multi-gru,1,evaluation,-1,OVERALL,800,0.71375,5.5569176882662,7.5051749999999995
