goal_id,progress,place,action,q_value
4,0,1,5,2.32266360316629
4,0,1,6,1.0994153763377523
4,0,1,7,2.7069702819455252
4,0,1,8,0.149164032925
4,0,2,0,4.0287852973961815
4,0,2,1,1.0164207650417705
4,0,2,2,0.761444880876176
4,0,2,3,3.760704149454504
4,0,2,4,2.865279902487622
4,0,2,5,1.2744064863503197
4,0,2,6,9.32755018892953
4,0,2,7,2.9817401666954217
4,0,2,8,3.0457061162807384
4,0,3,0,1.2590100697127253
4,0,3,1,9.489782879345737
4,0,3,2,1.4091888582067411
4,0,3,3,1.543593599458671
4,0,3,4,2.5194691044591027
4,0,3,5,1.6697943821122365
4,0,3,6,3.4534055269225923
4,0,3,7,3.2433194485482955
4,0,3,8,0.8300191661133346
4,0,4,0,5.1494958009872
4,0,4,1,7.2814175914200385
4,0,4,2,6.94374303457886
4,0,4,3,7.0275454436273215
4,0,4,4,6.593696199424247
4,0,4,5,6.618760943797949
4,0,4,6,6.020068444470139
4,0,4,7,6.8641791545187445
4,0,4,8,9.999999999999993
4,0,5,0,1.1369709487029622
4,0,5,1,2.2281314760739135
4,0,5,2,1.3835995155929095
4,0,5,3,9.489660060255423
4,0,5,4,3.027344792962037
4,0,5,5,2.1468158244386952
4,0,5,6,0.20954826579745
4,0,5,7,1.6316058073839286
4,0,5,8,2.7300956900382216
4,0,6,0,3.353339702887746
4,0,6,1,1.6458430708993128
4,0,6,2,1.847220993399607
4,0,6,3,1.3520600349083405
4,0,6,4,9.255065212658865
4,0,6,5,2.2016646256944634
4,0,6,6,1.8605933219457653
4,0,6,7,2.4744601273507265
4,0,6,8,2.316263469585144
4,0,7,0,9.489100640554858
4,0,7,1,1.4004343050817396
4,0,7,2,2.615211282410055
4,0,7,3,0.6169587976915912
4,0,7,4,1.547065958033225
4,0,7,5,2.2991586664263597
4,0,7,6,1.543586043025374
4,0,7,7,3.3672621368976228
4,0,7,8,2.1784933382079683
4,0,8,0,1.6368572969656436
4,0,8,1,2.2899945495473193
4,0,8,2,0.6803626750312235
4,0,8,3,0.8451345433355939
4,0,8,4,0.0
4,0,8,5,0.48684647525966485
4,0,8,6,3.0878208780338707
4,0,8,7,9.124048942977034
4,0,8,8,0.3574710855359672
4,0,,0,0.0
4,0,,1,0.0
4,0,,2,0.0
4,0,,3,0.0
4,0,,4,0.0
4,0,,5,0.0
4,0,,6,0.0
4,0,,7,0.0
4,0,,8,0.0
5,0,0,0,1.5149591786725587
5,0,0,1,1.0686534942782522
5,0,0,2,1.322439068389892
5,0,0,3,2.0735332856489253
5,0,0,4,1.125546850434676
5,0,0,5,8.908153382440432
5,0,0,6,1.6740367727451746
5,0,0,7,1.260567749208422
5,0,0,8,1.0717080057559543
5,0,1,0,2.121186518727856
5,0,1,1,1.7340150181848095
5,0,1,2,3.9314346746147946
5,0,1,3,0.11901995890737037
5,0,1,4,1.8408628258878188
5,0,1,5,9.351856240226939
5,0,1,6,2.4177292233340384
5,0,1,7,1.6330144655302594
5,0,1,8,0.4114061290412397
5,0,2,0,2.1796718808236983
5,0,2,1,2.1899069610010153
5,0,2,2,9.489813638159546
5,0,2,3,1.2026266789683278
