theta,min_trace_separation,commutator_defect,mean_translation_defect,max_translation_defect,pearson_euclidean,spearman_manhattan,mds_2d_stress,positive_gram_planarity,separation_adjusted_score
0.742513966480447,0.031077529037526874,0.1258510002319207,0.09559282120330842,0.4480592847314933,0.7205156129428996,0.8646009316080057,0.03705415943722224,0.9605012242533392,0.3924664757853913
0.7508379888268156,0.025323655613166404,0.1297156262705509,0.09802940835421865,0.4581524091925095,0.7110805811420395,0.8646009316080057,0.0378569139606859,0.959565973442711,0.3112360912005643
0.7591620111731844,0.019433712027472447,0.13364457929529014,0.10048244943884184,0.46824609452663507,0.701567626899333,0.8646009316080057,0.03867258301036561,0.958613076525506,0.2323753707340643
0.7674860335195531,0.01340951458472985,0.1376376614089363,0.10295096346794023,0.4783346538545927,0.6919851678979495,0.8646009316080057,0.03950163808974688,0.9576421370062569,0.15594839905665128
0.7758100558659218,0.0072529573449567385,0.14169464993097636,0.10543396044745372,0.4884124403084119,0.6823416479825393,0.8646009316080057,0.040344576624825663,0.95665275871401,0.08201225601885878
0.7841340782122905,0.0009660114156481096,0.14581529739804136,0.10793045989489025,0.49847385501590025,0.6726455113798318,0.8646009316080057,0.04120192313150769,0.9556445466363127,0.010617039619509269
0.7924581005586593,0.005449275796143471,0.14999933157171885,0.11043940430664412,0.5085133550052827,0.6699031837548396,0.49610053454861397,0.04207423043994489,0.9546171077680997,0.05880841661865539
0.8007821229050279,0.01199078135994294,0.15424645545375926,0.11295984352130546,0.5185254610158917,0.6682394620714314,0.49610053454861397,0.04296208097463022,0.9535700519730101,0.1272625231210677
0.8091061452513967,0.018656307644031932,0.15855634730859355,0.11549073300349122,0.5285047652005854,0.6663827576723854,0.49610053454861397,0.043866088087069745,0.9525029928545742,0.19466108083628533
0.8174301675977654,0.025443583165819288,0.16292866069325387,0.11803103660868908,0.5384459387055114,0.6643251400996771,0.49610053454861397,0.04478689743518832,0.9514155486343846,0.2608986171652989
0.8257541899441341,0.032350263479998635,0.16736302449462465,0.12057976431747035,0.548343739112626,0.6620588471999163,0.49610053454861397,0.04572518839969641,0.950307343034281,0.3258686459129325
0.8340782122905028,0.039373932101015516,0.1718590429740451,0.12313587766884426,0.5581930177302988,0.6595763506686663,0.49610053454861397,0.046681675522385946,0.949178006159371,0.3894640355571921
0.8424022346368716,0.04651210146004071,0.17641629581925825,0.12569835093891676,0.567988726717222,0.6568704270155895,0.49610053454861397,0.04765710994413965,0.948027175378499,0.4515774317388762
0.8507262569832402,0.053762213895778614,0.18103433820367754,0.1282661584387401,0.5777259260247457,0.6539342336842711,0.49610053454861397,0.04865228081075561,0.9468544961986485,0.5121017354400539
